,SMILES
9339,COC=1C=CC=C(C(=O)NC2=NN=C3CCCCN23)C1O
9340,O=C(CCNC(=O)C1CCCN1C(=O)C=2C=CC=CC2O)NC3CCCCC3
9341,CC=1C=NC(=NC1C)N2CCN(CC2)C(=O)C=3C=CC(O)=CC3
9342,O=C(NCC1=NN=C(C2CC2)N1C3CC3)C4CCCN4C(=O)C=5C=CC=CC5O
9343,O=C(NC1CCCCC1)N2CCN(CC2)C(=O)C=3C=CC(O)=CC3F
9344,O=C(NC1(CCCCCC1)C2=NOC(=N2)C3CCCO3)C4=CSN=N4
9345,CC1=NC=2C=C(C=CC2N1C)NC(=O)C=3C=CC=C4N=CC=CC34
9346,CN1CCN(C(=O)C=2C=CC(=NN2)N3CCCC3)C=4C=CC(F)=CC41
9347,CCOC1CC(NC(=O)C=2C=CN=C(C2)N3C=CC=N3)C41CCCC4
9348,CCNC(=O)N1CCN(CC1)C(=O)C=2C=C(F)C(F)=CC2F
9349,CC1(NC(=O)NC1=O)C=2C=CC(=CC2)C(=O)N[C@@H]3C[C@H]3C4=CC=CC(Cl)=C4
9350,CC=1C=C(NS(=O)(=O)C=2C=C(C)C(F)=C(C)C2)N(N1)C=3C=CC(=CC3)[N+]([O-])=O
9351,CCC=1N=CC(=CN1)NC(=O)NC=2C(C)=NN(CC)C2C
9352,CN(CC1=CC=2C=CC=CC2N1)C(=O)C=3C=CC(=CC3)N4CCCC(C4)C(N)=O
9353,C=C(C)C1OCCC1CNC(=O)N2CCCC2C3=NC4=CC(C)=CC=C4N3
9354,COC=1C=CC(=CC1S(=O)(=O)NC2CC2)NC(=O)NC(C)C=3C=CC=C(C#N)C3
9355,CC1=NN(C)C(C)=C1C=2C=C(NN2)C(=O)N3CCC=4C(F)=CC=C(F)C4C3
9356,CN(CCNC(=O)C=1C=NN(C)C1C=2C=CC=CC2)C(=O)C=3C=NN(C)C3C=4C=CC=CC4
9357,CN1CCN(CC1=O)C(=O)N[C@@H]2C[C@H]2C=3C=CC(Cl)=C(F)C3
9358,NC(=O)[C@@H]1CC=2C=CC=CC2CN1C(=O)C=3C=CC=4C=CC(Cl)=CC4N3
9359,O=C(C=1C=C(N=C2C=CC=CC12)C=3C=CC=C4C=CC=CC34)N5CCN6C(=O)NN=C6C5
9360,COC=1N=CC(C)=CC1NC(=O)N2CCC(CC2)N(C)C=3C=CC=CC3
9361,CCS(=O)(=O)CCN1C=NC=2C(=NSC2C1=O)C=3C=CC=CC3
9362,CC(=O)NC(C)(C)C1=NOC(=N1)C(C)N2CCC3=CC=CC=C3C2
9363,CC1=CC(C)=C2N=C(C=C(C(=O)N3CCN4C(=O)NCC4C3)C2=C1)C5CC5
9364,CC1=CC(C)=C2N=C(NC(=O)CCOC3CCOCC3)SC2=C1
9365,CN(C)C=1N=CC=CC1NC(=O)C2=CN3CCCCC3=N2
9366,CC1(C)C(=O)NC=2C=CC(=CC21)C(=O)N3CCC(C3)C4CCOC4
9367,CNS(=O)(=O)C=1C=CC(=CC1C)NC(=O)C=2C=CC(=CC2)C3=CSC(C)=N3
9368,CCC(=O)N1CCCC(C1)C(=O)N(C)C=2C=CC(=NN2)C=3C=CC=CC3
9369,CC=1C=CC(=C(C)C1)S(=O)(=O)NC(=O)C2CC32CCC=4C=CC=CC43
9370,CC=1C=CC=C(C1)NC2CCN(CC2)C(=O)C3=CC=C(C#N)C(O)=C3
9371,CC=1C=CC(=CC1S(=O)(=O)N2CCOCC32CCOC3)C(F)(F)F
9372,O=S(=O)(N(CC=1C=CC=C(O)C1)CC2CC2)N3CCC=4C=CC=CC4C3
9373,CN1C(=NC=2C=CC=C(F)C21)N3CCC(CC3)S(N)(=O)=O
9374,COC=1C=CC=C(C1)C2CCN(CC2)S(=O)(=O)C=3C=CC(C#N)=C(C)C3
9375,COCC=1C=CC(=CC1)NCC2=C(C)N=C3SC(C)=NN23
9376,CN(CC1CCCCC1O)C(=O)NCC2CCN(CC(F)(F)F)CC2
9377,CSC=1C=CC=CC1S(=O)(=O)N2CCCCC2C=3C=NN(C)C3
9378,CCN(CC)C1CCN(C1)C(=O)NCC=2C=CC(C)=C(C2)S(C)(=O)=O
9379,O=C(C1=CNN=C1C=2C=CSC2)N3CCOC4(CCC=5C=CC=CC54)C3
9380,CN1CC(CNC(=O)C=2C=CC(=O)N(C2)C=3C=CC(F)=CC3)CC=4C=CC=CC41
9381,CC(NCC1=NC=2C=CC=CC2N1C(F)F)C3=NC4=CC=CC=C4N3C(F)F
9382,CC(NC(=O)NCC1=CN(N=N1)C=2C=CC=CC2)C=3C=CC(C#N)=CC3
9383,O=C(CC=1C=CC(F)=CC1F)N2CCC(CC2)C3=NN=C4CCCN34
9384,CC1=CC(=C(C)O1)C2=NOC(=N2)C3=NOC=4CCCCC34
9385,CN1C=C(NC(=O)NC2CCOC=3C(Cl)=CC=CC32)C(=N1)C(F)(F)F
9386,CC=1C=CN2C(=NN=C2C1)NC(=O)C(C(C)C)N3CCCC3=O
9387,CCCC1(COC)CCCN1C(=O)C=2SC(=CC2C)S(N)(=O)=O
9388,O=C(OCC=1C=CC=CC1)N2CCN(CC2)C3=CC(=NC4=NC=NN34)C=5C=CC=CC5
9389,N#CC=1C(=O)N(C=C2CCCC12)CC(=O)NCC3CCC3
9390,CN1N=CC(C(=O)NC=2C=CC=3CC(O)CC3C2)=C1CC=4C=CC=CC4
9391,O=C(C=1C=CC=2CCCCC2N1)N3CC(=O)N(CC4CC4)C3
9392,O=C(N1CCC(C1)N2C=NC=3CCCCC32)N4CCC5=CC=CC=C5C4
9393,CC(=O)N1CCCN(CC1)C2=CC=C(F)C=C2NC(=O)NCCC(C)(C)O
9394,COCCC1(CC1)C(=O)N2CCN(CC2)S(=O)(=O)CC=3C=CC=CC3
9395,COC=1C=CC=2CN(CCC2C1)C=3N=C(C)N=C4CCNCCC34
9396,COCC(NC(=O)CC1=CNC=2C=CC=C(OC)C12)C(=O)O
9397,O=C1CCCN1C2CCN(CC3=CN=C(CCC=4C=CC=CC4)S3)C2
9398,"O=C(C1=CN=C(CC=2C=CC(F)=CC2)S1)N3CC[C@H]4CNC[C@H]43 |&1:18,22,r|"
9399,O=C(NC1CC(=O)N(CCN2CCOCC2)C1)C=3C=CSN3
9400,CC1=CC(=NN1C(C)C)C(=O)N2CCOC=3C=CN=CC32
9401,COC=1C=CC(=CC1)C=2C=CN=C(N2)NC3CCN(CC(F)F)CC3
9402,CC=1C=C(N=C(C)N1)N2CCC(CC2)NC=3N=CC=C(N3)C4=CN=CC=N4
9403,CC=1C=C(C=CC1OCCO)NC(=O)C2=CC(=NN2C)C(F)(F)F
9404,CC1(C)OCCC1NC2=NC3=C(C=NN3C=4C=CC=CC4)C(=O)N2
9405,CN1C=NC=2C(=NC=NC21)N3CCC[C@H]3COC=4C=CC=CC4
9406,BrC=1C=CC=C(C1)C2CCN(C2)C=3N=CN=C4N=CNC34
9407,CN1N=C(C(=O)NC2=CN=C3CCCCC3=C2)C=4CCCCC41
9408,CN(C)C(=O)NC1CCCN(C1)S(=O)(=O)C=2C=CC=3NC(=O)NC3C2
9409,O=C(NCC1(O)CCS(=O)(=O)C1)C=2C=CC=C(C2)OC3CCCC3
9410,O=C(CC1(O)CCC1)N2CCC=3C=CC=CC3[C@@H]2C=4C=CC=CC4
9411,COC=1C=C(C#N)C=CC1OCC(=O)N2CCCC2C3CCCC3O
9412,O=C(C=1C=CC(=NC1)N2C=NC=3C=CC=CC32)N4CCC(O)(C4)C(F)F
9413,O=C1CCCN1CC=2C=CC(=CC2)C3=NOC(CC=4C=CC(O)=C(F)C4)=N3
9414,CN1N=CC=C1C2CC(CCO2)NC3CCCC=4C(O)=CC=CC43
9415,O=C(NS(=O)(=O)C1=CN=C2CCCN12)C=3C=CC=C4CCCCC34
9416,CC1C(O)CCCN1C(=O)NC2CCN(C2)C3=CC=C(Cl)C(F)=C3
9417,COC(=O)C=1C=CC(=CC1OC)NC(=O)N[C@@H]2C[C@@H](C)OC=3C=CC=CC32
9418,CC1(CNC(=O)N2CCCC2C3=CC=CS3)CCC(=O)N1
9419,CC=1SC(=NC1C=2C=CC(Cl)=CC2)NC(=O)CN3CCC(C)(C3)C(=O)O
9420,CCC1=NC=2C=CC=CC2N1C3CCN(CC3)C(CC)C(=O)O
9421,CC1(C)CC(CC(C)(C)N1)NC(=O)NC2=NN=C(S2)C3CCOCC3
9422,CC(C)C[C@@H](NC(=O)CC1=NC(=CS1)C=2C=CC(F)=CC2)C(=O)O
9423,CC1=NOC(=N1)C=2C=CC(=CN2)NC(=O)N3CCC(CC3)C4CCCO4
9424,N#CC=1C(F)=CC=CC1N2CCN(CC2)C(=O)NC=3C=CC=4CCCC4N3
9425,CC(NC(=O)C1OCCC=2C=CC=CC21)C=3C=CC(=CC3)OCC(=O)O
9426,CCC1=C(C=NN1C=2C=CC=CC2)C(=O)N3CCC(CC3)N4C=C(C=N4)C(=O)O
9427,NC(=O)[C@H]1CCCN1C(=O)C=2C=CC(=CC2)C3=NC(=NN3)C4CC4
9428,CC(=O)N1C[C@@H](O)C[C@@H]1C(=O)N2CCCC2C=3C=CC(F)=CC3C
9429,O=C(NC1CCS(=O)(=O)C1)N2CC(C2)C=3C=CC=C(C3)C(F)(F)F
9430,CNC(=O)CN1CCC(CC1)NC(=O)C=2C=CC(=CN2)OC=3C=CC=C(F)C3
9431,CC1=NC=CN1CC(=O)NC2(CCCC2)C3=NOC(=N3)C4CC4
9432,COCCN1N=NC=2CN(CCC21)C(=O)C3=CN=C4C=CC=CC4=C3
9433,CCC1=NC(C)=C(O1)C(=O)N2CCC(C(F)(F)F)C3(CCOCC3)C2
9434,CC=1OC(=NC1C(=O)NC2(C)CC=CCC2)C=3C=NN(C)C3
9435,O=C(NCC1=COC=2C=CC=CC12)N3C4CCC3COC4
9436,CCC1(C)CN(C1)C(=O)NC2CCC(CS(C)(=O)=O)CC2
9437,N#CC1(CCCN2CCN(CC2)C=3C=CN=C4C=CC=CC34)CCOCC1
9438,CCC1(O)CN(C1)C(=O)NC2=CC(=NN2C=3C=CC=CN3)C(C)(C)C
9439,CC1CCCN(C1)C=2C=C(C=CN2)C(=O)N3CCCC4=CC(C#N)=CC=C43
9440,O=C(CCC=1C=CC=CC1)N2CCC(CC2)NC(=O)C=3C=CC4=CN=CC=C4N3
9441,CC1=CN(C)N=C1C(=O)NC2=CC(=NN2C(C)C)C3=CC=CO3
9442,O=C(C1CCSC=2C=CC=CC21)N3CCC(CC3)C=4C=CN=CN4
9443,CC=1C=CC=C(C1)OC(C)C(=O)N2CCOC(C2)C(C)O
9444,COC(=O)C=1C=C(C)N=C2N=C(NC(=O)C12)SCCC=3C=NNC3
9445,CO[C@@H](C(=O)N1CCCC1C2=CN(C)N=C2C)C=3C=CC=CC3
9446,COC(C(=O)N1CCNC(=O)C1C=2C=CC(Br)=CC2)C3CC3
9447,O=C(NCC1=NN=C(S1)C2CC2)N3CCC(CC3)C(F)(F)F
9448,CC1=C(SC=2N=C(C)N=C(N)C12)C(=O)NC3=NC=CN3C4CC4
9449,CC(NC(=O)NCCC(=O)O)C=1C=CC(=CC1)S(=O)(=O)N(C)C
9450,CNC(C)CC1=NOC(=N1)C=2C=C(C)N(N2)C=3C=CC(=CC3)OC
9451,CC=1C=CC(C#N)=CC1S(=O)(=O)N2CCOC(C2)C3CCC3
9452,CC(NC(=O)CNC=1C=CN(N1)C=2C=CC=CC2C(F)(F)F)C3CC3
9453,CC(O)(CNS(=O)(=O)C1=CN=C2ON=C(C2=C1)C3CC3)C(=O)O
9454,CC=1C=CC(=NC1C)C(=O)N2CCCCC2C3=NC(=O)NN3
9455,COC(CC=1C=CC=CC1)CS(=O)(=O)N2CC(C)CC2C3=CC=CN=C3
9456,CC1(C)CN(C(=O)NC2=NC3=C(CCC3(C)C)S2)C1C4CCCO4
9457,COC=1C=CC=2CN(CC(C)(C)OC2C1)C(=O)C=3C=NN4CCCC34
9458,CN(C)C1CCC(CC1)NC(=O)NC23CCC(CC2)CC3
9459,O=C(NC=1C=CC(=CC1)N2N=NNC2=O)C3=CN(N=N3)C4CCCNC4
9460,O=C(C=1C=NN2C=CC=CC12)N3CCC(CC3)N4N=CC=5CNCC54
9461,CC1=NN(C)C(OC=2C=CC=NC2)=C1NC(=O)C3CCCN4N=CC=C34
9462,CC1(C)COC=2C(=CC=CC21)C(=O)N3CCCC(C3)N4C=CN=N4
9463,COC1CCC(CC(=O)N(C)CC(C)(O)C=2C=CC=CC2)CC1
9464,CNC=1C=CC(Cl)=C(C1)C(=O)NC2CCN(CC2)C3=NC=CN3C
9465,CS(=O)(=O)N1CCC=2C(=CC=CC21)NC(=O)NC3CC4CC4C3
9466,CCN1N=C(C)C(CNS(=O)(=O)C=2C=CC=CC2C(=O)O)=C1C
9467,CC1=NSC=2N=CN(CC3=NC(=NN3C)C4CC4)C(=O)C12
9468,CN(C)C=1N=CN=C2CCN(CC12)C(=O)C=3C=CC(=CC3)C(=O)O
9469,O=C(O)C=1C=CC(=CC1)C(=O)N2CCC(CC3=NC4=CC=CC=C4N3)CC2
9470,CC=1CCC(CC1C)C(=O)NS(=O)(=O)C=2C=NC=C(Cl)C2
9471,CCN1C(CC(F)(F)F)=NN=C1N2CCOC(C2)C(C)C
9472,CC1OC=2C=CC=CC2N(CC(=O)NC=3N=CN(CC(=O)O)N3)C1=O
9473,CCC=1C=CC(=CC1)CN(CC(C)C)C(=O)CCC=2C=CN(C)N2
9474,O=C(C1=CN(N=N1)C2CCC2)N3CCC4=C(C=NN4C=5C=CC=CC5)C3
9475,O=C(NC1(CC1)C=2C=CC=CC2Cl)C=3C=CC(=NC3)N4CCOCC4
9476,CO[C@H]1CN[C@@H](C1)C(=O)NC(C)C=2C=C(F)C=CC2N3CCN(C)CC3
9477,CC1CC=2C=CC=CC2CN1C(=O)NCC3=CC(=O)N4C=CC=CC4=N3
9478,OC1(CC1)C2CCN(CC3=CN=NN3CC=4C=CC=CC4)CC2
9479,CC(C)S(=O)(=O)N1CCC(CC1)NC(=O)C2=CN(C=N2)C=3C=CC=CC3
9480,CC(C)(C)N1CCC(CNC(=O)C=2C=CC=C(C2)C(=O)O)C1
9481,CC1=NN(CC(=O)N2CCN(CC2)C(=O)C=3C=CC(Cl)=CC3F)C(=O)N1C
9482,CN1CCN(CC1)C(=O)CC=2C=CC(=CC2)NC(=O)C3=CC(=O)NC(=N3)C4CC4
9483,CC1=NN(C=C1C(=O)NC=2C=CC=C(C2)C(=O)N3CCCCC3C(=O)O)C(C)C
9484,NS(=O)(=O)C=1C=CC(=CC1)N2C=C(CC3(O)CCCCC3)N=N2
9485,CC1CCN(CC1)C(=O)NCC2CCN(C2)C=3C=CC=CC3Cl
9486,"CC[C@H]1CCO[C@H]1C(=O)NS(=O)(=O)C=2C=CC(=CC2)OCC=3C=CC=CC3 |&1:2,6,r|"
9487,"CC(C)(C)N1N=NC(CC(=O)N[C@H]2CCC[C@H]2C(=O)O)=N1 |&1:12,16,r|"
9488,CCCN1N=CC=C1C(=O)NC=2C=CC=C(C2)C(C)C(=O)O
9489,CN(CC1=NN=NN1C)C(=O)C=2C=CC(=CC2)OCC(=O)O
9490,COC1CS(=O)(=O)CC1NC(=O)C=2C=CC(=CC2)OCC(=O)O
9491,CCOC=1C=CC(=CC1F)CNC(=O)N2CCOC[C@@H]2CC(C)C
9492,CC=1C=C(F)C=CC1CC(C)NC(=O)N2CCCC(C2)C3CCCCO3
9493,CNC=1N=C(C)C=C(N1)C(=O)NC2(CC(=O)O)CCCCC2
9494,NC(=O)C(C=1C=CC=CC1)N2CCN(CC2)C(=O)NCC3=CC=C4OC=CC4=C3
9495,CC(C)C=1C=CC=2N=CN=C(C2C1)N3CC(C3)N4C=CC=N4
9496,CC=1C=CC(C#N)=C(N1)N2CCCC(C2)C=3C=CN=CC3
9497,CC=1SC=2N=CN=C(C2C1C)N3CC=4C(N)=NN(C)C4C3
9498,N#CC=1C=CC(=NC1NCC=2C=CC=C(C2)COCC3CCCO3)C(F)(F)F
9499,CC1=NNC(CN2CC=3C=NN(C=4C=CC=CC4)C3CC(C)(C)C2)=N1
9500,"CC(C)C[C@@H]1C[C@H]1C2=NC(=NO2)C=3C=CC(=CC3)N4CCCNC4=O |&1:4,6,r|"
9501,O=C(NCCCN1CCCC1)C=2C=NC=3C=CN=CC3C2O
9502,CC(=O)NC=1C=CC=C2CN(CCC12)C(=O)C3=CN(C)N=C3C4=CC=CO4
9503,CN1C=C(NC(=O)NCC=2C=CC=3OC=CC3C2)C(=N1)C4CCCCC4
9504,CC1(C)CN(C(=O)C=2N=CC=C3NC=CC23)C(C)(C)CO1
9505,O=C(CC=1C=CC(Br)=CC1F)NCCCNC=2C=CC=CN2
9506,COC=1C=C(CCC(=O)N2CCC(CC=3C=CC=CC3)C2)ON1
9507,NC(=O)CC1(CCOCC1)NC(=O)C=2C=C(Br)C=C3NC(=O)NC23
9508,CN(CC=1C=CC=C(O)C1)C(=O)C=2C=CC=C(C2)N3CCCC3
9509,NC(=O)N1CCC=2C=C(C=CC21)NC(=O)CN3CCC(NC3=O)C=4C=CC=CC4
9510,CNC=1N=CN=C2C=C(C=CC12)C(=O)NC3CCN(CC3)C4=NC=CN4C
9511,CN(C)C1=NNC(=N1)C2CCN(CC2)C(=O)CCN3C=NC4=C(N)N=CN=C43
9512,CN1CCC=2NC=3C=CC(=CC3C2C1)C(=O)NC4CCC5=CC=CC=C5NC4=O
9513,"O=C(N[C@@H]1CCO[C@H]1C2=CC=NN2CC3CC3)C4=CC=C(C=C4F)C(F)F |&1:3,7,r|"
9514,CC1(C)CC(CO1)NC(=O)C=2C=C(NN2)C=3C=CC=CC3Cl
9515,CC1(C)CC(CO1)NC(=O)C2=CNN=C2C=3C=CC(F)=CC3
9516,O=C(C=1C=CC=2CC=3C=CC=CC3C2C1)N4CCC5NC(=O)CCC5C4
9517,CC(C(=O)NC=1C=CC=2CCCC=CC2C1)N3C=NC4=C(N)N=CN=C43
9518,"N#CC=1C=C(C=NC1C(F)(F)F)C(=O)N[C@H]2CC[C@H]2C=3C=CC=CC3 |&1:15,18,r|"
9519,CCOC=1N=CC=C(C)C1C(=O)N2CC[C@H](C2)OC=3C=CC=CC3
9520,CC(C)C(=O)N1CCCN(CC1)C=2C=CN=C(CC=3C=CC(F)=CC3)N2
9521,COC=1C=CC=2CCCC(NC=3N=CC=C4N=CC=NC34)C2C1
9522,CC1=NC(C(=O)N2CCN(CC(=O)NC=3C=CC(F)=CC3)CC2)=C(C)N1
9523,CCCOC=1C=CC=C(C1)CCNC(=O)N2C3CCC2CC4(CC4(F)F)C3
9524,COC[C@@H]1C[C@@H](O)CN1C=2C=CC3=NN=C(C=4C=CC=C(F)C4)N3N2
9525,CN(C)C=1C=CC(=CN1)S(=O)(=O)N2CCCC2C(F)(F)F
9526,"O=C1NC(CN2CCO[C@H]3CCC[C@H]32)=NC=4C=C(SC14)C=5C=CC(F)=CC5 |&1:9,13,r|"
9527,"NC(=O)[C@H]1CC[C@H](O1)C(=O)N2CCC=3C=C(C=CC32)C=4C=CC=C(F)C4 |&1:3,6,r|"
9528,COC(=O)C=1C=CN=C(C1)N2CCC(CC2)NC(=O)C3=CC=CN=N3
9529,CC1=C(C=NN1C)C=2C=C(CN3CCN(C)C=4C=C(Cl)C=CC43)ON2
9530,CC(C)CC=1C=CC=CC1CNC(=O)NC=2C=CC(=CC2)C(=O)N(C)C
9531,CC=1OC(=CC1C(=O)N2CCC(CC2)N3C=CN=N3)C=4C=CC=CC4
9532,CC(C)(C)C=1C=CC(O)=C(C1)NC(=O)C=2C=CC=C(C2)CN3C=NC=N3
9533,CC1(C)OCC2CC21NC(=O)NC3=NC=C(CC=4C=CC(F)=CC4)S3
9534,"CC1(CC=2C=CC=CC2)CCCN1C(=O)[C@H]3CC[C@H](O3)C(=O)N4CCOCC4 |&1:15,18,r|"
9535,"CC(C)(C)N1C=NC(=N1)NC(=O)N[C@H]2[C@H](C=3C=CC=CC3)C2(C)C |&1:13,14,r|"
9536,CSC1(CNC(=O)C2COC3=CC(F)=CC=C3C2)CCC1
9537,COC1=CC=2CCN(CC3=CN=C(O3)C4CC4)C(C5=CC=CS5)C2C=C1OC
9538,CN1C(=NC=2C=CC=CC21)C=3C=CC(=CC3)NC(=O)C4CCNCC4
9539,CCC=1C=C(N=CN1)NCC(C=2C=CC=CC2)N3CCOCC3
9540,CC1=CC=NC2=NC(=NN12)C(=O)N(CC3=CC=CO3)C4CCCC4
9541,CN(CCC(=O)N1CCN(CC1)C(=O)C2=CC=3SC=CC3S2)C=4C=CN=CC4
9542,O=C(NC1CC(=O)N(CCN2CCOCC2)C1)C=3C=CC=4C=CNC4N3
9543,O=C(NCCN1C(=O)CNC1=O)N2CC=C(CC2)C=3C=CC(F)=CC3
9544,CC(=O)NC1=CNN=C1C2CCCN(C2)C(=O)C3CC(=O)N(C)C=4C=CC=CC43
9545,CCOC=1C=CC(=CC1)C2CCCN2C(=O)CC(=O)NCC(F)(F)F
9546,CS(=O)(=O)C=1C=CC(=CC1)CNC2=NC(=NS2)C=3C=CC=CC3
9547,CC(C)(C)C1=NC=2C=C(C=CC2O1)NC(=O)C=3C=NC=4C=CC=CC4N3
9548,CCN1C=NC=2C(=NC=NC21)NCC=3C=CC(=CC3)NC(=O)C(C)C
9549,CCN1CCN(CC1)C=2C=CC(=CC2)C(=O)NCC3=CC=CN=C3N(C)C
9550,N#CC=1C=CC(=CC1)CNC(=O)CSC2=NN=CN2C=3C=CC=CC3F
9551,O=C(CN1CC=2C=CC=CC2C1=O)N3CCN4C=CN=C4C3
9552,CC(C)C=1C=C(CNC(=O)C2=CN=C3C(=C2)C(=O)NC(=O)N3C4CC4)ON1
9553,CCN1C=C(C=N1)C2=NC(=NO2)C=3C=CC(=NC3)N4CCCCC4
9554,NC=1N=CC=NC1C(=O)NC=2C=CC=CC2N3C=CC=N3
9555,COC=1C=CC(=CC1OC)C2CCCN2CCC(=O)NC=3C=CC(=CC3)C(N)=O
9556,CC1=C(C=CC2=CN=CN12)C(=O)NC3=NC4=C(CC5=CC=CC=C45)S3
9557,CC(C(=O)NC=1C=CN(N1)C=2C=CC(Cl)=CC2C#N)N3C=NC=N3
9558,CC(C)C=1C=C(C(=O)NC(C)C2=NN=NN2C=3C=CC=CC3)C=4C=NN(C4N1)C(C)C
9559,CC1=NOC(C)=C1CC(C)NC(=O)C=2C=C3CCCOC3=CN2
9560,CO[C@@H]1CCN(C1)C2=NN3C=C(N=C3S2)C=4C=CC=NC4
9561,CC=1C=C(NN1)C(=O)N2CCN(CC2)C3CCCN(C)C3
9562,CN1C(CCNC(=O)C2(C)COC2)=NC=3C=C(F)C=CC31
9563,CC=1C=CC=C(C1)C=2C=NC=C(C2)C(=O)NCC3=CN=NN3C
9564,COCCN1CCN(CC1=O)C=2C=C(N=C3C=CC(Cl)=CC23)C(F)F
9565,CSC=1C=CC=2N=CN=C(C2C1)N3CCC(O)(CC4=CC=CC=C4F)CC3
9566,CCN1C(=O)C(=O)NC=2C=C(C=CC21)C(=O)N3CCC(CC3)C4=CC=C(C)N=C4
9567,COC=1C=CN=C(C1)C(=O)NC=2C=CC=C(C(=O)N3CCCC3)C2C
9568,CNC(=O)C1(CCCC1)NC(=O)C=2N=C3C=CC=CC3=CC2Br
9569,CC=1C=CC(=CC1NC(=O)C=2C=NN(C2)CCC(F)(F)F)C(N)=O
9570,CN(C)C1=NC=C(CNC=2C=C(N=C(N2)C=3C=CC=NC3)C(F)(F)F)N1C
9571,CC(C)N1C=CC(CS(=O)(=O)C2CCCC=3C=CC=CC32)=N1
9572,COC=1C=CC(=CC1OC)CC(=O)NS(=O)(=O)C=2C=CC=C3C=CC=NC23
9573,O=C1C(CCN1C=2C=CC=CC2)N3CCN(CCC=4C=CC=5OCCC5C4)CC3
9574,CC1(CCOC1C2CC2)NS(=O)(=O)CC=3C=C(C#N)C=CC3F
9575,CC1(CCOC1C2CC2)NS(=O)(=O)C=3C=CC=C4C=NC=CC34
9576,CC=1C=CC(=CC1)NC(=O)CN(C)C(=O)C=2C=CC=C(C2)N3C=CN=C3
9577,CCOC=1C=CC=CC1CCC(=O)N2CCN(CC2)C=3C=CC(=CC3)C(N)=O
9578,COC(=O)C=1C=CC(=CC1)NC(=O)C(=O)NCCN(C)C
9579,CCN1N=C(C(=O)N2CCC3=C(C2)N=CN3C)C(=O)C=4C=CC=CC41
9580,NS(=O)(=O)C=1C=CC=2CCN(C(=O)CCN3C(=O)NC(=O)C4=CC=CC=C43)C2C1
9581,CC1(CN2C=NC3=C(N=NN3C=4C=CC=CC4)C2=O)COC1
9582,CCCS(=O)(=O)C1=CC=CC=C1C(=O)NCC2(O)CCCCCC2
9583,O=C(CC1(CCCC1)N2CCOCC2)NCC=3C=CC=4OCCOC4C3
9584,CC1=CC(C)=CC(=C1)C2CCN(C2)C(=O)C3=CC=C(O3)C(N)=O
9585,CC=1N=CC=CC1CC2=NC(=NO2)C=3C=CC(=CC3)NS(C)(=O)=O
9586,CC(C)(OC=1C=CC(Cl)=CC1)C2=NC(=NO2)C=3N=CC=CN3
9587,CC1=NN(C)C(C)=C1C2CCCN2C(=O)C=3C=CC(Cl)=CN3
9588,CC1=CC(=NN1C=2C=CC(F)=CC2F)NC(=O)C=3C=CC=CC3C
9589,CC=1C=CC(=NN1)N2CCCC(C2)NC(=O)C=3NC4=CC=CC=C4C3Cl
9590,CC1(NC(=O)NC1=O)C=2C=CC=C(C2)C3=NOC(=N3)C=4C=CC=C5C=6CCCCC6NC45
9591,O=C(NC1CCC(CC1)C2=NC(=NO2)C=3C=CON3)C4CC4
9592,O=C(CN1C=NNC1=O)NC2CCN(C2)C(=O)CCC=3C=CC=CC3
9593,CC=1C=CC(=CC1)N2N=NN=C2NCC(O)C3CCOCC3
9594,O=C1N(CC2=NOC(=N2)C3(O)CCC=4C=CC=CC4C3)N=C5C=CC=CN15
9595,CCS(=O)(=O)N1CCC(CNC=2N=CN=C3SC=CC23)CC1
9596,O=C(NC=1C=CN=C(C1)OC2CCCCC2)C3=CC=CC4=NC=CN=C34
9597,COCC(=O)N1CCC=2C(=CC=CC21)NC(=O)C3=CC(C)=CC=C3F
9598,O=C(O)C=1C=CC(=CC1)CNC(=O)C2CC(=O)N(C2)C=3C=CC=CC3
9599,O=C(O)C1CC2CCCCC2N1C(=O)CCC3=NC=CS3
9600,O=C(CC=1C=CC=C2C=CC=NC12)N3CCCCC3C=4N=CON4
9601,COC=1C=CC=CC1N2CCC(CC2)NC(=O)C=3C=CC=4N=CNC4N3
9602,O=C(COC=1C=CC(F)=CC1F)N2CCCN(CC2)C3CCCC3
9603,NC1=NN=C(N1)C2CCN(CC2)C(=O)COC3=CC=C(Cl)C=C3Cl
9604,COC=1C=CC(=CC1)C2CC(C)N(CC(=O)NCC(F)(F)F)C2
9605,CC(C=1C=CC=C(C#N)C1)N2CCN(CC2)C(=O)NC3CCCCC3
9606,CC1C=2C=C3OCCOC3=CC2C4(CCCC4)CN1C(=O)C5=CC(=O)NC=6C=C(F)C=CC56
9607,O=C(CN1N=NN(C1=O)C2CC2)N3C=4C=CC=CC4CCC=5C=CC=CC53
9608,O=C(NC(C=1C=CC=CC1)C=2C=CC=3NC=NC3C2)C4CCN(C4)C=5C=CC=CC5F
9609,CC1=NN(C)C2=NC=CC(OCC(=O)NCC(=O)OC(C)(C)C)=C12
9610,CN(CC=1C=CON1)C(=O)C2CCC(CC2)NC(=O)CC3CCCCC3
9611,CC=1N=CC=C(N1)N2CCN(CC2)C(=O)C=3C=CC(=NC3)NC4CC4
9612,COC=1C=CC=CC1N2CC(CC2=O)C(=O)N3CCN(CC3)C4=CC=NC(C)=N4
